Speaker,Word,Frequency,Debate
CHRISTIE,really,2,2_republican_debate.txt
CHRISTIE,answer,1,2_republican_debate.txt
CHRISTIE,important,1,2_republican_debate.txt
CHRISTIE,thousands,1,2_republican_debate.txt
CHRISTIE,belief,1,2_republican_debate.txt
CHRISTIE,israel,1,2_republican_debate.txt
CHRISTIE,traveled,1,2_republican_debate.txt
CHRISTIE,stripped,1,2_republican_debate.txt
CHRISTIE,mean,2,2_republican_debate.txt
CHRISTIE,folks,3,2_republican_debate.txt
CHRISTIE,interrupt,2,2_republican_debate.txt
CHRISTIE,according,1,2_republican_debate.txt
CHRISTIE,mandatory,1,2_republican_debate.txt
CHRISTIE,guys,2,2_republican_debate.txt
CHRISTIE,issue,2,2_republican_debate.txt
CHRISTIE,ending,1,2_republican_debate.txt
CHRISTIE,anyone,1,2_republican_debate.txt
CHRISTIE,somebody,2,2_republican_debate.txt
CHRISTIE,enjoy,1,2_republican_debate.txt
CHRISTIE,true,1,2_republican_debate.txt
CHRISTIE,talking,6,2_republican_debate.txt
CHRISTIE,crazy,1,2_republican_debate.txt
CHRISTIE,somehow,1,2_republican_debate.txt
CHRISTIE,clean,1,2_republican_debate.txt
CHRISTIE,emphasis,1,2_republican_debate.txt
CHRISTIE,officers,1,2_republican_debate.txt
CHRISTIE,state,6,2_republican_debate.txt
CHRISTIE,exactly,1,2_republican_debate.txt
CHRISTIE,laws,1,2_republican_debate.txt
CHRISTIE,care,2,2_republican_debate.txt
CHRISTIE,pulled,1,2_republican_debate.txt
CHRISTIE,senator,4,2_republican_debate.txt
CHRISTIE,drugs,3,2_republican_debate.txt
CHRISTIE,living,1,2_republican_debate.txt
CHRISTIE,marijuana,6,2_republican_debate.txt
CHRISTIE,pay,1,2_republican_debate.txt
CHRISTIE,skeptic,1,2_republican_debate.txt
CHRISTIE,hear,1,2_republican_debate.txt
CHRISTIE,diplomacy,1,2_republican_debate.txt
CHRISTIE,get,8,2_republican_debate.txt
CHRISTIE,much,3,2_republican_debate.txt
CHRISTIE,rehabilitation,2,2_republican_debate.txt
CHRISTIE,today,1,2_republican_debate.txt
CHRISTIE,look,5,2_republican_debate.txt
CHRISTIE,greatest,1,2_republican_debate.txt
CHRISTIE,make,1,2_republican_debate.txt
CHRISTIE,brought,1,2_republican_debate.txt
CHRISTIE,alive,1,2_republican_debate.txt
CHRISTIE,childish,1,2_republican_debate.txt
CHRISTIE,well,3,2_republican_debate.txt
CHRISTIE,gas,1,2_republican_debate.txt
CHRISTIE,death,2,2_republican_debate.txt
CHRISTIE,talked,1,2_republican_debate.txt
CHRISTIE,turning,1,2_republican_debate.txt
CHRISTIE,fight,1,2_republican_debate.txt
CHRISTIE,program,1,2_republican_debate.txt
CHRISTIE,reward,1,2_republican_debate.txt
CHRISTIE,friends,1,2_republican_debate.txt
CHRISTIE,debt,1,2_republican_debate.txt
CHRISTIE,basement,1,2_republican_debate.txt
CHRISTIE,number,1,2_republican_debate.txt
CHRISTIE,smiling,1,2_republican_debate.txt
CHRISTIE,funerals,1,2_republican_debate.txt
CHRISTIE,said,3,2_republican_debate.txt
CHRISTIE,parenthood,1,2_republican_debate.txt
CHRISTIE,single,1,2_republican_debate.txt
CHRISTIE,honest,2,2_republican_debate.txt
CHRISTIE,makes,1,2_republican_debate.txt
CHRISTIE,hard,1,2_republican_debate.txt
CHRISTIE,american,5,2_republican_debate.txt
CHRISTIE,know,13,2_republican_debate.txt
CHRISTIE,going,9,2_republican_debate.txt
CHRISTIE,current,2,2_republican_debate.txt
CHRISTIE,drones,1,2_republican_debate.txt
CHRISTIE,volleying,1,2_republican_debate.txt
CHRISTIE,far,2,2_republican_debate.txt
CHRISTIE,comes,2,2_republican_debate.txt
CHRISTIE,dartmouth,1,2_republican_debate.txt
CHRISTIE,thank,1,2_republican_debate.txt
CHRISTIE,business,1,2_republican_debate.txt
CHRISTIE,audience,3,2_republican_debate.txt
CHRISTIE,forth,2,2_republican_debate.txt
CHRISTIE,office,2,2_republican_debate.txt
CHRISTIE,whether,2,2_republican_debate.txt
CHRISTIE,secrets,1,2_republican_debate.txt
CHRISTIE,carly,3,2_republican_debate.txt
CHRISTIE,rules,2,2_republican_debate.txt
CHRISTIE,wants,1,2_republican_debate.txt
CHRISTIE,applause,9,2_republican_debate.txt
CHRISTIE,right,5,2_republican_debate.txt
CHRISTIE,hit,1,2_republican_debate.txt
CHRISTIE,secure,1,2_republican_debate.txt
CHRISTIE,womb,3,2_republican_debate.txt
CHRISTIE,thought,1,2_republican_debate.txt
CHRISTIE,overhead,1,2_republican_debate.txt
CHRISTIE,able,3,2_republican_debate.txt
CHRISTIE,fine,1,2_republican_debate.txt
CHRISTIE,believe,2,2_republican_debate.txt
CHRISTIE,things,3,2_republican_debate.txt
CHRISTIE,republican,2,2_republican_debate.txt
CHRISTIE,think,9,2_republican_debate.txt
CHRISTIE,later,1,2_republican_debate.txt
CHRISTIE,place,2,2_republican_debate.txt
CHRISTIE,interest,2,2_republican_debate.txt
CHRISTIE,record,1,2_republican_debate.txt
CHRISTIE,sure,4,2_republican_debate.txt
CHRISTIE,home,1,2_republican_debate.txt
CHRISTIE,jerked,1,2_republican_debate.txt
CHRISTIE,two,4,2_republican_debate.txt
CHRISTIE,proposal,1,2_republican_debate.txt
CHRISTIE,rubio,2,2_republican_debate.txt
CHRISTIE,percent,3,2_republican_debate.txt
CHRISTIE,bush,4,2_republican_debate.txt
CHRISTIE,lives,1,2_republican_debate.txt
CHRISTIE,paid,1,2_republican_debate.txt
CHRISTIE,cap,1,2_republican_debate.txt
CHRISTIE,playing,5,2_republican_debate.txt
CHRISTIE,federal,4,2_republican_debate.txt
CHRISTIE,needs,2,2_republican_debate.txt
CHRISTIE,steps,1,2_republican_debate.txt
CHRISTIE,question,2,2_republican_debate.txt
CHRISTIE,line,1,2_republican_debate.txt
CHRISTIE,succeed,1,2_republican_debate.txt
CHRISTIE,proven,1,2_republican_debate.txt
CHRISTIE,glad,1,2_republican_debate.txt
CHRISTIE,chris,1,2_republican_debate.txt
CHRISTIE,welcome,1,2_republican_debate.txt
CHRISTIE,worker,1,2_republican_debate.txt
CHRISTIE,first,5,2_republican_debate.txt
CHRISTIE,letting,1,2_republican_debate.txt
CHRISTIE,go,7,2_republican_debate.txt
CHRISTIE,ph,1,2_republican_debate.txt
CHRISTIE,people,19,2_republican_debate.txt
CHRISTIE,level,1,2_republican_debate.txt
CHRISTIE,support,1,2_republican_debate.txt
CHRISTIE,addict,1,2_republican_debate.txt
CHRISTIE,nuclear,2,2_republican_debate.txt
CHRISTIE,children,4,2_republican_debate.txt
CHRISTIE,lost,1,2_republican_debate.txt
CHRISTIE,insolvent,1,2_republican_debate.txt
CHRISTIE,thing,2,2_republican_debate.txt
CHRISTIE,us,12,2_republican_debate.txt
CHRISTIE,fall,1,2_republican_debate.txt
CHRISTIE,stolen,2,2_republican_debate.txt
CHRISTIE,spending,1,2_republican_debate.txt
CHRISTIE,construction,1,2_republican_debate.txt
CHRISTIE,barack,2,2_republican_debate.txt
CHRISTIE,shake,1,2_republican_debate.txt
CHRISTIE,congress,2,2_republican_debate.txt
CHRISTIE,forcing,1,2_republican_debate.txt
CHRISTIE,protect,2,2_republican_debate.txt
CHRISTIE,hostages,1,2_republican_debate.txt
CHRISTIE,bottom,1,2_republican_debate.txt
CHRISTIE,ones,1,2_republican_debate.txt
CHRISTIE,taxes,1,2_republican_debate.txt
CHRISTIE,put,7,2_republican_debate.txt
CHRISTIE,disagree,1,2_republican_debate.txt
CHRISTIE,air,1,2_republican_debate.txt
CHRISTIE,vetoed,1,2_republican_debate.txt
CHRISTIE,government,3,2_republican_debate.txt
CHRISTIE,job,2,2_republican_debate.txt
CHRISTIE,simply,1,2_republican_debate.txt
CHRISTIE,sky,1,2_republican_debate.txt
CHRISTIE,tell,5,2_republican_debate.txt
CHRISTIE,marco,1,2_republican_debate.txt
CHRISTIE,blocks,1,2_republican_debate.txt
CHRISTIE,kill,1,2_republican_debate.txt
CHRISTIE,agree,3,2_republican_debate.txt
CHRISTIE,needed,1,2_republican_debate.txt
CHRISTIE,taken,2,2_republican_debate.txt
CHRISTIE,credentials,1,2_republican_debate.txt
CHRISTIE,used,1,2_republican_debate.txt
CHRISTIE,hillary,5,2_republican_debate.txt
CHRISTIE,others,1,2_republican_debate.txt
CHRISTIE,reform,1,2_republican_debate.txt
CHRISTIE,jersey,7,2_republican_debate.txt
CHRISTIE,crosstalk,2,2_republican_debate.txt
CHRISTIE,seven,4,2_republican_debate.txt
CHRISTIE,reach,1,2_republican_debate.txt
CHRISTIE,class,1,2_republican_debate.txt
CHRISTIE,every,9,2_republican_debate.txt
CHRISTIE,northeast,1,2_republican_debate.txt
CHRISTIE,implemented,1,2_republican_debate.txt
CHRISTIE,work,1,2_republican_debate.txt
CHRISTIE,pass,2,2_republican_debate.txt
CHRISTIE,prosecutor,1,2_republican_debate.txt
CHRISTIE,qaeda,1,2_republican_debate.txt
CHRISTIE,tax,2,2_republican_debate.txt
CHRISTIE,point,3,2_republican_debate.txt
CHRISTIE,short,1,2_republican_debate.txt
CHRISTIE,handled,1,2_republican_debate.txt
CHRISTIE,hire,1,2_republican_debate.txt
CHRISTIE,say,6,2_republican_debate.txt
CHRISTIE,hands,1,2_republican_debate.txt
CHRISTIE,ok,1,2_republican_debate.txt
CHRISTIE,beat,1,2_republican_debate.txt
CHRISTIE,field,1,2_republican_debate.txt
CHRISTIE,let,6,2_republican_debate.txt
CHRISTIE,justice,2,2_republican_debate.txt
CHRISTIE,liberal,1,2_republican_debate.txt
CHRISTIE,issues,1,2_republican_debate.txt
CHRISTIE,might,2,2_republican_debate.txt
CHRISTIE,fbi,1,2_republican_debate.txt
CHRISTIE,running,2,2_republican_debate.txt
CHRISTIE,kentucky,1,2_republican_debate.txt
CHRISTIE,barak,1,2_republican_debate.txt
CHRISTIE,word,1,2_republican_debate.txt
CHRISTIE,atf,1,2_republican_debate.txt
CHRISTIE,hand,1,2_republican_debate.txt
CHRISTIE,morning,3,2_republican_debate.txt
CHRISTIE,time,7,2_republican_debate.txt
CHRISTIE,jake,9,2_republican_debate.txt
CHRISTIE,million,1,2_republican_debate.txt
CHRISTIE,giving,1,2_republican_debate.txt
CHRISTIE,america,5,2_republican_debate.txt
CHRISTIE,enforce,2,2_republican_debate.txt
CHRISTIE,pat,1,2_republican_debate.txt
CHRISTIE,knows,2,2_republican_debate.txt
CHRISTIE,see,3,2_republican_debate.txt
CHRISTIE,could,5,2_republican_debate.txt
CHRISTIE,strong,2,2_republican_debate.txt
CHRISTIE,license,1,2_republican_debate.txt
CHRISTIE,precious,1,2_republican_debate.txt
CHRISTIE,bill,1,2_republican_debate.txt
CHRISTIE,sympathetic,1,2_republican_debate.txt
CHRISTIE,economy,1,2_republican_debate.txt
CHRISTIE,shoulder,1,2_republican_debate.txt
CHRISTIE,harvard,1,2_republican_debate.txt
CHRISTIE,story,1,2_republican_debate.txt
CHRISTIE,families,1,2_republican_debate.txt
CHRISTIE,camera,1,2_republican_debate.txt
CHRISTIE,sign,3,2_republican_debate.txt
CHRISTIE,kind,1,2_republican_debate.txt
CHRISTIE,accomplish,1,2_republican_debate.txt
CHRISTIE,fingerprint,1,2_republican_debate.txt
CHRISTIE,fix,3,2_republican_debate.txt
CHRISTIE,significant,1,2_republican_debate.txt
CHRISTIE,proud,1,2_republican_debate.txt
CHRISTIE,someone,1,2_republican_debate.txt
CHRISTIE,different,2,2_republican_debate.txt
CHRISTIE,bills,1,2_republican_debate.txt
CHRISTIE,tonight,5,2_republican_debate.txt
CHRISTIE,victim,1,2_republican_debate.txt
CHRISTIE,kennedy,1,2_republican_debate.txt
CHRISTIE,fund,1,2_republican_debate.txt
CHRISTIE,system,4,2_republican_debate.txt
CHRISTIE,years,5,2_republican_debate.txt
CHRISTIE,solar,2,2_republican_debate.txt
CHRISTIE,beyond,1,2_republican_debate.txt
CHRISTIE,al,1,2_republican_debate.txt
CHRISTIE,force,2,2_republican_debate.txt
CHRISTIE,plane,1,2_republican_debate.txt
CHRISTIE,move,2,2_republican_debate.txt
CHRISTIE,server,1,2_republican_debate.txt
CHRISTIE,listen,5,2_republican_debate.txt
CHRISTIE,back,7,2_republican_debate.txt
CHRISTIE,got,3,2_republican_debate.txt
CHRISTIE,regional,1,2_republican_debate.txt
CHRISTIE,treatment,1,2_republican_debate.txt
CHRISTIE,president,11,2_republican_debate.txt
CHRISTIE,tougher,1,2_republican_debate.txt
CHRISTIE,center,2,2_republican_debate.txt
CHRISTIE,wake,2,2_republican_debate.txt
CHRISTIE,even,1,2_republican_debate.txt
CHRISTIE,user,1,2_republican_debate.txt
CHRISTIE,room,1,2_republican_debate.txt
CHRISTIE,end,1,2_republican_debate.txt
CHRISTIE,gamed,1,2_republican_debate.txt
CHRISTIE,stop,6,2_republican_debate.txt
CHRISTIE,climate,2,2_republican_debate.txt
CHRISTIE,benefits,1,2_republican_debate.txt
CHRISTIE,victims,4,2_republican_debate.txt
CHRISTIE,use,9,2_republican_debate.txt
CHRISTIE,donald,4,2_republican_debate.txt
CHRISTIE,economically,2,2_republican_debate.txt
CHRISTIE,hi,1,2_republican_debate.txt
CHRISTIE,list,1,2_republican_debate.txt
CHRISTIE,called,2,2_republican_debate.txt
CHRISTIE,action,1,2_republican_debate.txt
CHRISTIE,leader,1,2_republican_debate.txt
CHRISTIE,step,1,2_republican_debate.txt
CHRISTIE,democratic,2,2_republican_debate.txt
CHRISTIE,wo,1,2_republican_debate.txt
CHRISTIE,recreational,2,2_republican_debate.txt
CHRISTIE,everyone,1,2_republican_debate.txt
CHRISTIE,overstay,1,2_republican_debate.txt
CHRISTIE,still,2,2_republican_debate.txt
CHRISTIE,prosecute,3,2_republican_debate.txt
CHRISTIE,raise,2,2_republican_debate.txt
CHRISTIE,security,4,2_republican_debate.txt
CHRISTIE,sit,1,2_republican_debate.txt
CHRISTIE,committed,1,2_republican_debate.txt
CHRISTIE,trust,1,2_republican_debate.txt
CHRISTIE,seems,2,2_republican_debate.txt
CHRISTIE,country,10,2_republican_debate.txt
CHRISTIE,russians,1,2_republican_debate.txt
CHRISTIE,ca,2,2_republican_debate.txt
CHRISTIE,sound,1,2_republican_debate.txt
CHRISTIE,failure,1,2_republican_debate.txt
CHRISTIE,generation,1,2_republican_debate.txt
CHRISTIE,white,1,2_republican_debate.txt
CHRISTIE,states,1,2_republican_debate.txt
CHRISTIE,idea,4,2_republican_debate.txt
CHRISTIE,planned,1,2_republican_debate.txt
CHRISTIE,none,1,2_republican_debate.txt
CHRISTIE,ben,4,2_republican_debate.txt
CHRISTIE,medical,3,2_republican_debate.txt
CHRISTIE,like,6,2_republican_debate.txt
CHRISTIE,visa,2,2_republican_debate.txt
CHRISTIE,understand,1,2_republican_debate.txt
CHRISTIE,electricity,1,2_republican_debate.txt
CHRISTIE,part,1,2_republican_debate.txt
CHRISTIE,solvent,1,2_republican_debate.txt
CHRISTIE,increases,1,2_republican_debate.txt
CHRISTIE,using,2,2_republican_debate.txt
CHRISTIE,national,1,2_republican_debate.txt
CHRISTIE,life,7,2_republican_debate.txt
CHRISTIE,presidency,3,2_republican_debate.txt
CHRISTIE,resolute,1,2_republican_debate.txt
CHRISTIE,deserved,1,2_republican_debate.txt
CHRISTIE,deported,1,2_republican_debate.txt
CHRISTIE,offense,1,2_republican_debate.txt
CHRISTIE,attorney,2,2_republican_debate.txt
CHRISTIE,natural,1,2_republican_debate.txt
CHRISTIE,middle,1,2_republican_debate.txt
CHRISTIE,levels,1,2_republican_debate.txt
CHRISTIE,trade,3,2_republican_debate.txt
CHRISTIE,safety,1,2_republican_debate.txt
CHRISTIE,massive,1,2_republican_debate.txt
CHRISTIE,legalizing,1,2_republican_debate.txt
CHRISTIE,good,3,2_republican_debate.txt
CHRISTIE,dea,1,2_republican_debate.txt
CHRISTIE,deal,2,2_republican_debate.txt
CHRISTIE,social,3,2_republican_debate.txt
CHRISTIE,difference,1,2_republican_debate.txt
CHRISTIE,paul,2,2_republican_debate.txt
CHRISTIE,went,4,2_republican_debate.txt
CHRISTIE,done,5,2_republican_debate.txt
CHRISTIE,difficult,1,2_republican_debate.txt
CHRISTIE,abigail,1,2_republican_debate.txt
CHRISTIE,mary,1,2_republican_debate.txt
CHRISTIE,congratulations,1,2_republican_debate.txt
CHRISTIE,shultz,1,2_republican_debate.txt
CHRISTIE,yes,1,2_republican_debate.txt
CHRISTIE,vessel,1,2_republican_debate.txt
CHRISTIE,americans,1,2_republican_debate.txt
CHRISTIE,trying,3,2_republican_debate.txt
CHRISTIE,former,2,2_republican_debate.txt
CHRISTIE,yet,3,2_republican_debate.txt
CHRISTIE,wall,1,2_republican_debate.txt
CHRISTIE,parent,1,2_republican_debate.txt
CHRISTIE,around,2,2_republican_debate.txt
CHRISTIE,history,2,2_republican_debate.txt
CHRISTIE,personal,1,2_republican_debate.txt
CHRISTIE,law,7,2_republican_debate.txt
CHRISTIE,getting,3,2_republican_debate.txt
CHRISTIE,weeks,1,2_republican_debate.txt
CHRISTIE,ronald,1,2_republican_debate.txt
CHRISTIE,money,3,2_republican_debate.txt
CHRISTIE,happens,1,2_republican_debate.txt
CHRISTIE,entertained,1,2_republican_debate.txt
CHRISTIE,leadership,1,2_republican_debate.txt
CHRISTIE,name,1,2_republican_debate.txt
CHRISTIE,answering,1,2_republican_debate.txt
CHRISTIE,house,1,2_republican_debate.txt
CHRISTIE,drug,3,2_republican_debate.txt
CHRISTIE,border,1,2_republican_debate.txt
CHRISTIE,advocating,1,2_republican_debate.txt
CHRISTIE,dana,1,2_republican_debate.txt
CHRISTIE,destroying,1,2_republican_debate.txt
CHRISTIE,ta,1,2_republican_debate.txt
CHRISTIE,says,4,2_republican_debate.txt
CHRISTIE,wife,1,2_republican_debate.txt
CHRISTIE,secret,1,2_republican_debate.txt
CHRISTIE,desperately,1,2_republican_debate.txt
CHRISTIE,one,5,2_republican_debate.txt
CHRISTIE,gets,1,2_republican_debate.txt
CHRISTIE,successful,2,2_republican_debate.txt
CHRISTIE,forever,1,2_republican_debate.txt
CHRISTIE,adams,4,2_republican_debate.txt
CHRISTIE,hunting,1,2_republican_debate.txt
CHRISTIE,paying,1,2_republican_debate.txt
CHRISTIE,power,2,2_republican_debate.txt
CHRISTIE,sanctuary,1,2_republican_debate.txt
CHRISTIE,games,1,2_republican_debate.txt
CHRISTIE,want,6,2_republican_debate.txt
CHRISTIE,conscience,1,2_republican_debate.txt
CHRISTIE,wanted,1,2_republican_debate.txt
CHRISTIE,tap,1,2_republican_debate.txt
CHRISTIE,county,1,2_republican_debate.txt
CHRISTIE,stick,1,2_republican_debate.txt
CHRISTIE,gateway,1,2_republican_debate.txt
CHRISTIE,gate,1,2_republican_debate.txt
CHRISTIE,chinese,1,2_republican_debate.txt
CHRISTIE,family,3,2_republican_debate.txt
CHRISTIE,fact,4,2_republican_debate.txt
CHRISTIE,feasible,1,2_republican_debate.txt
CHRISTIE,changed,3,2_republican_debate.txt
CHRISTIE,change,4,2_republican_debate.txt
CHRISTIE,poorly,1,2_republican_debate.txt
CHRISTIE,made,1,2_republican_debate.txt
CHRISTIE,service,2,2_republican_debate.txt
CHRISTIE,also,1,2_republican_debate.txt
CHRISTIE,concerned,2,2_republican_debate.txt
CHRISTIE,respect,1,2_republican_debate.txt
CHRISTIE,due,1,2_republican_debate.txt
CHRISTIE,away,2,2_republican_debate.txt
CHRISTIE,goals,2,2_republican_debate.txt
CHRISTIE,agreements,1,2_republican_debate.txt
CHRISTIE,interplay,1,2_republican_debate.txt
CHRISTIE,lied,1,2_republican_debate.txt
CHRISTIE,toot,1,2_republican_debate.txt
CHRISTIE,without,2,2_republican_debate.txt
CHRISTIE,advantage,2,2_republican_debate.txt
TRUMP,clinton,1,1_republican_debate.txt
TRUMP,owes,1,1_republican_debate.txt
TRUMP,well,4,1_republican_debate.txt
TRUMP,would,7,1_republican_debate.txt
TRUMP,mess,1,1_republican_debate.txt
TRUMP,billion,2,1_republican_debate.txt
TRUMP,immigration,1,1_republican_debate.txt
TRUMP,something,1,1_republican_debate.txt
TRUMP,appreciate,1,1_republican_debate.txt
TRUMP,ask,1,1_republican_debate.txt
TRUMP,leading,1,1_republican_debate.txt
TRUMP,strengthened,1,1_republican_debate.txt
TRUMP,door,1,1_republican_debate.txt
TRUMP,need,10,1_republican_debate.txt
TRUMP,united,1,1_republican_debate.txt
TRUMP,prisoners,1,1_republican_debate.txt
TRUMP,frankly,4,1_republican_debate.txt
TRUMP,japan,1,1_republican_debate.txt
TRUMP,run,3,1_republican_debate.txt
TRUMP,everybody,4,1_republican_debate.txt
TRUMP,either,1,1_republican_debate.txt
TRUMP,used,4,1_republican_debate.txt
TRUMP,across,1,1_republican_debate.txt
TRUMP,bit,1,1_republican_debate.txt
TRUMP,take,3,1_republican_debate.txt
TRUMP,quickness,1,1_republican_debate.txt
TRUMP,man,1,1_republican_debate.txt
TRUMP,stupid,3,1_republican_debate.txt
TRUMP,bankrupt,3,1_republican_debate.txt
TRUMP,child,3,1_republican_debate.txt
TRUMP,strength,1,1_republican_debate.txt
TRUMP,last,2,1_republican_debate.txt
TRUMP,pledge,3,1_republican_debate.txt
TRUMP,private,2,1_republican_debate.txt
TRUMP,deal,3,1_republican_debate.txt
TRUMP,catastrophe,1,1_republican_debate.txt
TRUMP,incompetent,1,1_republican_debate.txt
TRUMP,sharper,1,1_republican_debate.txt
TRUMP,knew,1,1_republican_debate.txt
TRUMP,correct,2,1_republican_debate.txt
TRUMP,three,1,1_republican_debate.txt
TRUMP,person,3,1_republican_debate.txt
TRUMP,buzzer,2,1_republican_debate.txt
TRUMP,occasions,1,1_republican_debate.txt
TRUMP,gotten,1,1_republican_debate.txt
TRUMP,subject,1,1_republican_debate.txt
TRUMP,probably,1,1_republican_debate.txt
TRUMP,front,1,1_republican_debate.txt
TRUMP,military,1,1_republican_debate.txt
TRUMP,complete,1,1_republican_debate.txt
TRUMP,world,5,1_republican_debate.txt
TRUMP,companies,1,1_republican_debate.txt
TRUMP,vets,1,1_republican_debate.txt
TRUMP,stage,3,1_republican_debate.txt
TRUMP,east,2,1_republican_debate.txt
TRUMP,beautiful,1,1_republican_debate.txt
TRUMP,negatives,1,1_republican_debate.txt
TRUMP,asked,1,1_republican_debate.txt
TRUMP,anybody,1,1_republican_debate.txt
TRUMP,making,3,1_republican_debate.txt
TRUMP,talk,1,1_republican_debate.txt
TRUMP,crime,1,1_republican_debate.txt
TRUMP,course,1,1_republican_debate.txt
TRUMP,call,2,1_republican_debate.txt
TRUMP,mind,2,1_republican_debate.txt
TRUMP,happening,3,1_republican_debate.txt
TRUMP,challenged,1,1_republican_debate.txt
TRUMP,heads,1,1_republican_debate.txt
TRUMP,illegals,1,1_republican_debate.txt
TRUMP,laughter,4,1_republican_debate.txt
TRUMP,virtually,3,1_republican_debate.txt
TRUMP,given,2,1_republican_debate.txt
TRUMP,rosie,1,1_republican_debate.txt
TRUMP,else,3,1_republican_debate.txt
TRUMP,gone,1,1_republican_debate.txt
TRUMP,nominee,2,1_republican_debate.txt
TRUMP,different,3,1_republican_debate.txt
TRUMP,fun,1,1_republican_debate.txt
TRUMP,nobody,2,1_republican_debate.txt
TRUMP,ever,1,1_republican_debate.txt
TRUMP,heard,1,1_republican_debate.txt
TRUMP,terms,1,1_republican_debate.txt
TRUMP,violence,1,1_republican_debate.txt
TRUMP,reagan,1,1_republican_debate.txt
TRUMP,portions,1,1_republican_debate.txt
TRUMP,leaders,3,1_republican_debate.txt
TRUMP,maybe,1,1_republican_debate.txt
TRUMP,happened,2,1_republican_debate.txt
TRUMP,discussing,1,1_republican_debate.txt
TRUMP,destruction,1,1_republican_debate.txt
TRUMP,quadruple,1,1_republican_debate.txt
TRUMP,turn,1,1_republican_debate.txt
TRUMP,horror,1,1_republican_debate.txt
TRUMP,governor,1,1_republican_debate.txt
TRUMP,sgt,1,1_republican_debate.txt
TRUMP,names,1,1_republican_debate.txt
TRUMP,quickly,1,1_republican_debate.txt
TRUMP,speaking,1,1_republican_debate.txt
TRUMP,lot,6,1_republican_debate.txt
TRUMP,business,3,1_republican_debate.txt
TRUMP,almost,2,1_republican_debate.txt
TRUMP,came,2,1_republican_debate.txt
TRUMP,political,1,1_republican_debate.txt
TRUMP,president,2,1_republican_debate.txt
TRUMP,war,1,1_republican_debate.txt
TRUMP,really,2,1_republican_debate.txt
TRUMP,statement,1,1_republican_debate.txt
TRUMP,sending,1,1_republican_debate.txt
TRUMP,tell,9,1_republican_debate.txt
TRUMP,however,1,1_republican_debate.txt
TRUMP,mean,3,1_republican_debate.txt
TRUMP,folks,1,1_republican_debate.txt
TRUMP,right,5,1_republican_debate.txt
TRUMP,destabilize,1,1_republican_debate.txt
TRUMP,mexican,1,1_republican_debate.txt
TRUMP,five,1,1_republican_debate.txt
TRUMP,somebody,2,1_republican_debate.txt
TRUMP,based,1,1_republican_debate.txt
TRUMP,true,1,1_republican_debate.txt
TRUMP,left,1,1_republican_debate.txt
TRUMP,broken,2,1_republican_debate.txt
TRUMP,july,1,1_republican_debate.txt
TRUMP,state,1,1_republican_debate.txt
TRUMP,sections,1,1_republican_debate.txt
TRUMP,instances,1,1_republican_debate.txt
TRUMP,exactly,1,1_republican_debate.txt
TRUMP,laws,6,1_republican_debate.txt
TRUMP,care,4,1_republican_debate.txt
TRUMP,politically,1,1_republican_debate.txt
TRUMP,patrol,2,1_republican_debate.txt
TRUMP,drugs,2,1_republican_debate.txt
TRUMP,gentleman,1,1_republican_debate.txt
TRUMP,financial,1,1_republican_debate.txt
TRUMP,living,1,1_republican_debate.txt
TRUMP,although,1,1_republican_debate.txt
TRUMP,pay,1,1_republican_debate.txt
TRUMP,writes,1,1_republican_debate.txt
TRUMP,dollars,1,1_republican_debate.txt
TRUMP,end,1,1_republican_debate.txt
TRUMP,get,6,1_republican_debate.txt
TRUMP,much,7,1_republican_debate.txt
TRUMP,today,1,1_republican_debate.txt
TRUMP,look,3,1_republican_debate.txt
TRUMP,make,4,1_republican_debate.txt
TRUMP,brought,1,1_republican_debate.txt
TRUMP,day,1,1_republican_debate.txt
TRUMP,buy,1,1_republican_debate.txt
TRUMP,china,2,1_republican_debate.txt
TRUMP,plans,1,1_republican_debate.txt
TRUMP,et,1,1_republican_debate.txt
TRUMP,disaster,1,1_republican_debate.txt
TRUMP,worked,1,1_republican_debate.txt
TRUMP,saying,1,1_republican_debate.txt
TRUMP,friends,1,1_republican_debate.txt
TRUMP,plus,1,1_republican_debate.txt
TRUMP,number,1,1_republican_debate.txt
TRUMP,worth,1,1_republican_debate.txt
TRUMP,disgrace,1,1_republican_debate.txt
TRUMP,polar,1,1_republican_debate.txt
TRUMP,wedding,2,1_republican_debate.txt
TRUMP,said,5,1_republican_debate.txt
TRUMP,anything,2,1_republican_debate.txt
TRUMP,single,1,1_republican_debate.txt
TRUMP,honest,1,1_republican_debate.txt
TRUMP,reporters,1,1_republican_debate.txt
TRUMP,hard,1,1_republican_debate.txt
TRUMP,win,6,1_republican_debate.txt
TRUMP,credit,1,1_republican_debate.txt
TRUMP,know,11,1_republican_debate.txt
TRUMP,going,9,1_republican_debate.txt
TRUMP,works,2,1_republican_debate.txt
TRUMP,far,2,1_republican_debate.txt
TRUMP,new,3,1_republican_debate.txt
TRUMP,cheering,2,1_republican_debate.txt
TRUMP,plenty,1,1_republican_debate.txt
TRUMP,truth,1,1_republican_debate.txt
TRUMP,whether,2,1_republican_debate.txt
TRUMP,applause,13,1_republican_debate.txt
TRUMP,yes,2,1_republican_debate.txt
TRUMP,company,6,1_republican_debate.txt
TRUMP,even,2,1_republican_debate.txt
TRUMP,stock,1,1_republican_debate.txt
TRUMP,serious,1,1_republican_debate.txt
